[rospy.client][INFO] 2022-03-14 09:14:00,614: init_node, name[/auto_gate_control_node], pid[3594]
[xmlrpc][INFO] 2022-03-14 09:14:00,614: XML-RPC server binding to 0.0.0.0:0
[xmlrpc][INFO] 2022-03-14 09:14:00,615: Started XML-RPC server [http://robot:33381/]
[rospy.impl.masterslave][INFO] 2022-03-14 09:14:00,615: _ready: http://robot:33381/
[rospy.init][INFO] 2022-03-14 09:14:00,616: ROS Slave URI: [http://robot:33381/]
[rospy.registration][INFO] 2022-03-14 09:14:00,616: Registering with master node http://127.0.0.1:11311
[xmlrpc][INFO] 2022-03-14 09:14:00,617: xml rpc node: starting XML-RPC server
[rospy.init][INFO] 2022-03-14 09:14:00,716: registered with master
[rospy.rosout][INFO] 2022-03-14 09:14:00,716: initializing /rosout core topic
[rospy.rosout][INFO] 2022-03-14 09:14:00,836: connected to core topic /rosout
[rospy.simtime][INFO] 2022-03-14 09:14:00,880: /use_sim_time is not set, will not subscribe to simulated time [/clock] topic
[root][WARNING] 2022-03-14 09:14:00,982: auto gate config info loading...
[rospy.internal][INFO] 2022-03-14 09:14:01,135: topic[/rosout] adding connection to [/rosout], count 0
[root][WARNING] 2022-03-14 09:14:01,951: auto gate config info loading...
[root][WARNING] 2022-03-14 09:14:02,953: there has auto gate , start
[__main__][INFO] 2022-03-14 09:14:34,342: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:54:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:54:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:55:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:55:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:56:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:56:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:57:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:57:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:58:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:58:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:59:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 12:59:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:00:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:00:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:01:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:01:33,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:02:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:02:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:03:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:03:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:04:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:04:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:05:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:05:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:06:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:06:33,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:07:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:07:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:08:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:08:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:09:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:09:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:10:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:10:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:11:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:11:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:12:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:12:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:13:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:13:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:14:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:14:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:15:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:15:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:16:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:16:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:17:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:17:33,010: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:18:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:18:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:19:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:19:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:20:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:20:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:21:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:21:33,010: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:22:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:22:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:23:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:23:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:24:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:24:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:25:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:25:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:26:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:26:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:27:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:27:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:28:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:28:33,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:29:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:29:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:30:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:30:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:31:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:31:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:32:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:32:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:33:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:33:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:34:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:34:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:35:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:35:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:36:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:36:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:37:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:37:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:38:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:38:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:39:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:39:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:40:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:40:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:41:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:41:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:42:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:42:33,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:43:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:43:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:44:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:44:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:45:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:45:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:46:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:46:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:47:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:47:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:48:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:48:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:49:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:49:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:50:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:50:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:51:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:51:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:52:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:52:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:53:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:53:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:54:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:54:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:55:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:55:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:56:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:56:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:57:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:57:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:58:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:58:33,010: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:59:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 13:59:33,006: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:00:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:00:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:01:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:01:33,006: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:02:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:02:33,006: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:03:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:03:33,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:04:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:04:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:05:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:05:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:06:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:06:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:07:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:07:33,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:08:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:08:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:09:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:09:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:10:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:10:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:11:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:11:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:12:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:12:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:13:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:13:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:14:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:14:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:15:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:15:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:16:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:16:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:17:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:17:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:18:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:18:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:19:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:19:33,000: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:20:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:20:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:21:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:21:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:22:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:22:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:23:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:23:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:24:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:24:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:25:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:25:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:26:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:26:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:27:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:27:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:28:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:28:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:29:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:29:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:30:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:30:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:31:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:31:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:32:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:32:33,010: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:33:03,005: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:33:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:34:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:34:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:35:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:35:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:36:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:36:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:37:03,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:37:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:38:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:38:33,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:39:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:39:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:40:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:40:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:41:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:41:33,004: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:42:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:42:33,006: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:43:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:43:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:44:03,006: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:44:33,006: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:45:03,003: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:45:33,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
[__main__][INFO] 2022-03-14 14:46:03,002: ok: 0, ping: 0 , conner: 0 , cmd: 0 , recv: 0
